DEVICE_ID,SENSOR_DATETIME,TEMP_DEVICE,TEMP_INSIDE,TEMP_OUTSIDE,LIGHT_INTENSITY,VOLTAGE,HUMIDITY_INSIDE,PRESSURE,100-150 Hz,150-200 Hz,200-250 Hz,250-300 Hz,300-350 Hz,350-400 Hz,400-450 Hz,450-500 Hz,500-550 Hz,550-600 Hz,MESSAGE_ID,PROCESSED_DTTM,DQ_PERIOD,DQ_DATA_QUALITY_OPTIONS,DQ_N_MEASUREMENTS_PER_HOUR,DQ_N_MISSING_HOURS_IN_DAY,DQ_PERC_MISSING_DAYS_IN_PERIOD
v001/c00002/d001,2024-12-06T18:49:00,0,12.5,5.9,0,1.8,71.6,101661,17,16,9,13,15,8,12,26,13,29,0006289E79E090CA0A0CFC1B712D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T18:59:00,0,12.5,5.9,0,1.8,72.1,101673,17,14,10,14,13,9,10,34,5,16,0006289E9CCADB460A0CFE1B73B00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T19:09:00,0,12.5,5.8,0,1.8,72.2,101664,15,15,12,15,14,10,27,27,9,28,0006289EBFF7F7095977EB194B1C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T19:18:00,0,12.5,5.9,0,1.8,72.5,101652,17,15,8,19,13,9,18,74,19,27,0006289EE2C9B24B0A0C021C288D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T19:28:00,0,12.4,5.6,0,1.8,71.6,101631,14,15,14,18,15,16,22,62,5,19,0006289F05A16B0D5977ED1965090002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T19:38:00,0,12.4,5.3,0,1.8,71.6,101626,20,17,9,16,11,15,16,23,10,12,0006289F288655E15977EE197FA80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T19:48:00,0,12.4,5.1,0,1.8,69.7,101602,20,17,11,16,17,6,41,63,12,10,0006289F4BB250A55977F0191F4B0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T19:57:00,0,12.4,4.8,0,1.8,70.5,101600,17,16,10,17,11,13,22,39,12,10,0006289F6E6D57295977E6194C6E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T20:07:00,0,12.4,4.4,0,1.8,70.6,101594,16,18,10,12,13,11,25,23,8,13,0006289F9157D6EE0A0C091C0FF60002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T20:17:00,0,12.3,4.1,0,1.8,70.4,101597,14,17,14,14,13,14,10,36,7,15,0006289FB5256BFC0A0C091C6B700002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T20:27:00,0,12.3,4.3,0,1.8,71.4,101595,18,15,12,16,15,11,30,28,8,14,0006289FD805B64C0A0C091C7CB90002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T20:37:00,0,12.3,4.6,0,1.8,71.5,101586,21,18,10,15,17,7,16,23,8,12,0006289FFAF561B60A0C0C1C10BF0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T20:46:00,0,12.3,4.6,0,1.8,71.7,101567,15,20,8,16,14,9,24,26,8,16,000628A01DCDC25F0A0C0D1C12EE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T20:56:00,0,12.3,4.5,0,1.9,74.5,101544,17,15,9,26,23,21,47,164,8,16,000628A040B404DF0A0C0D1C63EC0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-06T21:06:00,0,12.3,4.3,0,1.8,72.6,101514,17,14,12,15,12,9,37,30,10,17,000628A0639F2AC70A0C101C70640002,2024-12-11T08:51:22,7,0,4,2,100
